path,type,size,git_blob_sha,sha256_if_available,scientific_role,needed_for_thesis,copied,reason_not_copied
artifacts/features/re2ob/re2ob-e357bd8aec246cdb.npz,npz,25155,1670517848ea875c79206b2f499235880e0f034f,fc758e71ce750bbb91222e4d214fcc2ac5ba966041a0510755e42012a4a6166c,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-e849d2be7be5c713.npz,npz,24184,8e2455b3bf40a15daab3f894971f443ae5eca800,ce6442188e8ce0b3499d09fcb2c21b25dd7e5915bc4a6719b943a945f5b71cfd,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-eb8f50fda4f9095f.npz,npz,24019,6631aee84c75cf55df091ced68706770955bee0f,c0cc4655ee0d1265ea060849831a7f8e8c0025c90006af431124af84f31b8637,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-f209212fc63ac713.npz,npz,25500,6908231db6b7d2c7ff7b682198c1bc4dca39c580,ca01bcac688d71ee85352244ce2b2cddacc7c0391199560b0f33b96a2dde98d7,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-f2b4cc2f87b35c03.npz,npz,26324,0a4239b28cd348ee60c0122595a41f619a99c8eb,f29b6265640b13e7f1465defd6e25fea95a4b22a7bb6ec66ef28c7af4146e4cd,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-f30e2feeaa5218b8.npz,npz,25485,15afaaad057c2ed3937392fc1d89f5bba5dec7cc,3588afb908ea84f2622e58982f544e3384eb23949e2db3b4ecae4e9445d10cd6,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-f874f110aae8efa9.npz,npz,24858,0295b7906b206a4b2022a67d6edd97f24a3d38e8,81ebd6ee52c65a20c6ec64857d42af69a278501c9e8d4a9ecf19cc10cb6e04e0,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-f88fc943d724a354.npz,npz,25209,e6139f8beb4a7f2ccd9ba7b8581e42136b613ed7,5b0baa2c81535af01bf4f4df81fc13673c05401d0a0ea6df2cbb3d179a755df6,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-fa8a8fae0fda7c42.npz,npz,25348,432f517483a8d97ac2ec12309a23090058b80e1f,17e47b886ee9ea0e7772563e78bd34bb70946880d52ecd12b1baceddf3738c8c,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-fd67c49516fa2028.npz,npz,24450,cf4014556293878ceab1f55348fc59a9e78f37f7,9b06e978dd6e59c2a42023b11adfdf9755bf9c8151488fa9ce25a7fe8db54fd6,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2ob/re2ob-feeaaba6c71377df.npz,npz,25730,5e00efd2b31673dca47a374669b4b34d18945369,262f9e908d5db6a65074e86e7f4a1e8c37c0414150c784b30a76f9b851f89373,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/manifest.json,json,46742,a45de72d87e90b3ce2eff4c1515f28eb2d4debe8,ac0424a4018624a61e993649e2b94c678838a2d02dfc4bf8f5c1b0694a145256,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/features/re2tt/re2tt-010695b192f8dbea.npz,npz,114931,5d0fd8e6571e536556c2de07244f17116647d931,9a92bc12ea07e6b499c3e7c3b00fc81d53a58df288eb49be924a4f825cfbf718,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-01d0096e9a504ced.npz,npz,113162,01026c0213f8b05373bc754dbb41d53f48e36f4a,821abbba68dcc241526ed3fb335e8b52e1d0f07d3fea8c876cddea497727919d,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-04ce93a682b70df6.npz,npz,114049,4875f9355066e7571ec8be1179434b77ef2e00e7,b404b339554d605bd993d476172cb8b57490344f174791c4d8f22e3a515ad3f5,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-0b529d9f6ca88d4b.npz,npz,114395,531c5a711ad9e1fb84f618bb9175d93172b11de2,29abb6a4491f903ef818f4e237d88413a285fc2529efcec64a20d79ea2cc3fc3,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-0f6b6213169d6acc.npz,npz,113455,5d28738aaf005fa8409e947f3e6ff89ffc76606a,4db1159ac99563a48a2a0c4cf53d7201047aed710a81ccdf64461b800c0fa65d,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-1283c56ed7675282.npz,npz,113436,a202c462903d6e27ce8236cbb649912a2d387007,6c6830ef1da65721596537ff5a35234e3c801732fa8097ea6b1e891e270d5a10,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-14c6e1b70d0c21e5.npz,npz,114304,3822f8fa8071c4ecc5561a048ecc8c99bd421603,8925a705dbe28760aa9878d687ece0c2cee21dabbe9eeb26d409bfc1b70e1874,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-1d48b3aec1ec4470.npz,npz,114051,f9e042c475224179ecdbb519211ae7f788acf57a,a75a0ed6a7752018280b80d82edc1dc714d0e5e09e90b76445b8a298538101a4,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-20258ce8dbcd2300.npz,npz,112922,e70105915709275d114619e725ca79a914a594aa,87b2fdef173a1a878a16239c682c17d7b9e2a2674b611bab7d044ca63369b704,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-22292d58b67911fb.npz,npz,114270,d57e81074017e5bb1cc63737335b1f750797bdbc,f543b51eb7b9754f9e3af7f8b1ef220821256cc5b71320febbd068f7f431ce08,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-2782358136a64e6c.npz,npz,116054,9edcd4e3eec0c473c2a78406f874b1a7bd181be8,f447375671463374943daad263a2341482733f878e7246d546f1d76ce907656d,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-2a03e4ad1a1d6f85.npz,npz,113394,eb96863e0394ec41b00ef37ea14d3c4b9da16d1f,3a1a10bf5d2fc39d3307dd06bb304b350037f6ae857c415fb2baa405ecd3edf9,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-2ae0e149b3ab15f1.npz,npz,105162,73582e23011e8abda0d43f1b50492a2f466712eb,303a2721f608ef79447f94dec2b057bd0c94aa0b75299c1aeb7d921d4a6012b1,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-2ca7cff33586ca18.npz,npz,96846,33d67cf10404c5c3f2d1eb883435ab7796dba384,1e7b6c7d6eaa992bfbb8022edbca4eff7f8a8699278d27550f01dd0f9251d550,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-2defd6e102bdaf53.npz,npz,113233,28f4d059694f249cf75e4b6f17d427c192ad9296,3065e34cc4d5181b94875711fbc3e52c964cfdc6847819f6ee25e1b065610874,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-2fc3d2fb9c492b7c.npz,npz,114994,c10cee3336a6aad23786bbb929043aba545d588d,b349d158bee0d767fa8e2c05cc86e81e130236d5b3c3a02b59a9605b458ec022,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-35e803c63786ac4e.npz,npz,113165,8bcef3811e5a36ddf0db4c5d119f372a3e612411,e45ad129c5dc4c241d4d8eaa2db9dcb886975f2137306cdc90e5be26d83a25ff,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-38941ca70beb687a.npz,npz,114167,0af369013f8e16ab438c1c1c0baeae286e375d48,7ebba02a61510bd1af9380792ce2c970e4ab0181c636457f4361cd961b881084,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-3bd96ed8cc02f613.npz,npz,113344,9dfe4b596ac532ace8097705ca983b3bc9343c06,97b8bf077ec93f53588a1cee70e3a0b66cb4e75b3e1d4f4bfa9c2c2525d3422e,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-3e24ca7f9747c84e.npz,npz,113988,f6429451668ba55c7f7e326998ef37bb123bd8a6,d232aa6fe0f18979500661898d2cbdfbcc4fb968d743a1ac472730e5a3c75ef1,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-3fffa88dd3653f99.npz,npz,114456,a940cc943a8e2434cae01ed8abe4b9adf31cb9a7,1319ffc89ba671d413ac12f2d7f1919a7f47498157b0e791eaf56ec2f0ffe2df,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-406c40ff0016fa9c.npz,npz,112078,d72b47056d1f3dbbeb3ec72ea6fbd32f8d1fe3c9,11a356f101626884d281e103dbe47afc967c0cbb5973966d63109d4da3536bfb,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-420fff915c5f5bc5.npz,npz,110246,b48a766eac0325c184068cef470f0c87e7167106,3b68d563ef32f8ae9834ffdc3099af65873e365464a960527f500775340d893b,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-426ec979883ae8dc.npz,npz,104774,085c4c5ac2e4a698a914b7beec47edd94ab019d8,c59b01667f4507ce8c6cf8f7ae33c377faf23cd7be10800b1ba6d5fd62cfa6b2,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-44604ef8713a5943.npz,npz,104965,669c856f967514da07718b002121f8d6ec833ce4,7ea7c9c2b1b90cac4e0714ce73b3f009c89f3d078e2541e806666c512a9c6894,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-472c8339fd3703e9.npz,npz,103102,cc78f121220f2e5b0a349fada27db8b652c5c389,73b541042658f67a0b72bf7667ea5fb98b2a90eab29d73b6973e2a889a7cb35a,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-4780a4f90c190bf4.npz,npz,104781,e6f4a5d4b4ee44d5cef66fda0be4efa204be827b,3aa65588d34e596e4e4792df4a708c1059a1a95870df2eb77ef85ff230597160,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-56db4956167f9980.npz,npz,115434,0ab5f7b1db382175c56b76e498f29dd1a767acaa,154b5c21d3fe7fdd185b215d3ed3bd65eb7fe04ecb0e5619cfe37e292b4bd439,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-575015aa80c376c6.npz,npz,112286,dd53bde5b8688d5286eda955daf8b0a691dfd8a4,bfab1c8c3bd7b68f1bbbf23788b3bf3d55714da85080046a9d5edd049c6f70e4,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-5a65eea398ba8435.npz,npz,113927,f40e92e2227e5e9f8637d23efbb06c301f6f8b95,fbf8613241efb8c3e425459ee7a8382c4fe7a57cd6f11090b9d3a602e0d9a7c8,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-5bb89b87741349d7.npz,npz,114779,bd666fb607d08a4873b379b2d4124ec8b4ff823b,becba82ba40b95265a3f600eb17fab34bd68ff0bbf23bdecc74f750bac13a38a,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-5d2e4747cab0d818.npz,npz,114105,88d3e31b3f6c30ed31c3013957ba09c6a029ec1d,566bfa17617b06bedd966f1ba76636b0c8fb660d4e55bb70ed72335b34e390a0,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-5f50dc54f6cb9fce.npz,npz,112729,66139da60525984ab2bf269fbf89308874be3654,00ce201f9f7b5a85578a4f3bd680755ef1f67d9391dd73b97dcb2dce0d4784b4,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-606ef267348d40e5.npz,npz,113519,93abb158dbaf8c29d46c93228fc2df7105abdd1a,688ecb8dd9ee5589f26a1b9dedd28842b3dd864d42eed81277e1d1e0feea47d3,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-653810995a9aa3db.npz,npz,113633,4ae66bf3f29b602900fef95a777dbc9c04d7cfd5,21c0b59eb78c6cb67698b2cd4ca8ec99cda38bed2e71cb3de7cb6e6312e36832,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-67172e499653d426.npz,npz,114802,11bd1a379a8ae43a9d3ec1712794350ac743662d,f250b32196c4c39c30b37dedf887327ca683848172826fd9d142701ee34d43a5,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-6a0d1ebf31fb52a6.npz,npz,112424,d5075343939d16ef40fd567f1ef9204227ccae32,1bf8bcfcc429a2a4b091e3f6567c9384268b905146830d78c4c6e09e2dacb319,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-714d157727edd2d0.npz,npz,104438,5bcdf7de8c9082371a73e34f85a457a82cd8c2d0,cc00e59e2d229b14aa9ebb80f22ceb5fc0cf9f328805bf1d3d2895e2a890c5f8,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-722f5f89a57be699.npz,npz,109807,88c476cb00990593ad69168c335bfff172c10ece,5e21d13e1bfd2ebde3b283b269535a050366bcb0af62ed5015c28cba48586b71,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-727331fee88d4ce7.npz,npz,113797,ace9f0d53b871919bc4cb18b125d922ee62048b6,8296868d305973a1e849bc4af7f838d4faebe05164a681d293b52513ce727e9f,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-72822d018b0df53f.npz,npz,115203,0066e82df7597b1e9500ad636af0341d5bbd7f55,6402216b9dbec29858428f6f27dba158d1f00b2b1616491af91724608eecbd68,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-739ad24f1e2d7c29.npz,npz,114638,56f8826c943f0aae55befceb16dd6c1a3e5a9515,56e277293accc52901a1ea57b8f0a035e6d5c04b71bf60ff33797aa26d19b6f6,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-783d045c8102f972.npz,npz,113618,4fb72f127f95905a63fe3db08aceb224faf5ac19,9f9dd4df626050e9b7cbb6d030447233f8b687408c1912eb3dbd588a7985afe1,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-7cff180e5ff1cc71.npz,npz,113170,e5be36ac2c69f3fcf4de1318908152660b9e6723,000b9e1483e7485ecd8efc7de1539b61afd0deade94fcf1b2c32970dfdcd9a7a,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-7d3fb265c1c0f9ed.npz,npz,112789,13131d4b4639dbdaa310ac856392d9f96323ee91,1bb3b4f490f8f95d7e09600fc664e077fa095d7bd564311bca81999d0227865c,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-7d84c0b80f7f0032.npz,npz,104208,5c3ee45d066043db78230e20c3bf6399b32e589a,17414a948a014b5e39730812f30548765ee320d4f68f6234e65734cc3667b39a,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/features/re2tt/re2tt-877f6cbd0cb33e7c.npz,npz,114780,b84b2b4347d203859cd07d7c8c685b835dd0dcfc,68701fdba86108c9599087dd0b1ec5c6314800fd7885866377bfd8c6c6e9010b,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
